"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Kenya","KEN",180178304,1.16444642894738,1,54,2,4,1,1,1,1,1,,,1,2,,1,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,1,1,2,2,2,1,3,1,1,2,,,,1,2,2,2,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,4,1,,1,1,4,4,4,4,1,4,1,1,1,0
"Kenya","KEN",167974673,1.07310914569049,2,19,2,4,1,1,1,1,1,2,2,2,,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,2,2,,2,1,1,1,2,1,1,1,6,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,4,1,,1,1,4,4,4,4,4,5,1,2,1,1
"Kenya","KEN",172136662,0.811269992213722,2,30,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",188468815,2.51360962913416,2,40,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,1,2,1,2,1,,,,,,,2,2,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,1,,2,1,1,1,2,1,2,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,4,2,,0,1,4,4,4,4,4,3,1,2,1,0
"Kenya","KEN",133185370,1.68337536529241,1,21,1,1,1,1,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,1,2,2,,,,,1,1,,1,1,1,2,2,,2,2,,2,2,2,1,,2,3,3,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,2,1,4,2,,0,1,4,4,4,1,3,5,1,2,1,1
"Kenya","KEN",175774457,1.45795733255544,1,24,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,2,2,2,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,0,2,4,4,4,2,1,1,1,1,0
"Kenya","KEN",150032938,0.577387761468264,2,38,2,4,1,1,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",175134806,0.656702172533879,2,30,2,5,1,2,1,1,1,,,2,,,,,,,,,,,,,,,1,1,2,2,1,2,2,1,,,,,,,2,1,2,1,1,1,,1,1,2,,,,2,1,2,1,1,1,1,2,6,1,1,1,1,,,1,2,2,1,1,2,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,1,4,4,4,1,1,1,2,1,1
"Kenya","KEN",203103998,0.796434334570866,1,29,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,2,,1,1,2,,,,2,2,,2,2,2,2,,6,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",145057556,2.7288714652921,1,63,2,1,1,1,1,1,1,,,2,,,,,,,,,,,,,,,1,1,2,2,2,1,1,1,,,,,,,1,1,1,1,2,,,2,2,2,,,,2,2,1,2,1,2,1,,5,1,1,1,1,,,2,,,,2,,,,,,1,1,1,1,,,2,2,2,,,,,1,1,1,1,,,1,1,1,1,4,1,,1,1,1,4,4,1,4,1,2,2,1,0
"Kenya","KEN",188188538,2.33106729606562,1,48,1,2,1,1,1,1,1,2,1,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,1,2,1,2,2,1,1,6,2,1,1,1,,,1,1,,,1,2,1,2,,,1,2,2,1,,,2,2,2,,,,,1,1,2,2,1,,2,2,2,2,4,2,,1,1,1,4,4,2,1,1,1,2,1,1
"Kenya","KEN",164121602,0.367210560389487,2,22,2,4,1,2,1,1,0,1,2,1,1,1,2,1,1,2,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,1,1,2,2,2,2,1,,1,3,2,2,,,,1,1,,,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,2,4,2,,1,1,4,4,4,4,1,1,1,1,1,1
"Kenya","KEN",160925479,1.32227746992115,2,41,2,4,1,1,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2,,,,2,2,2,2,2,1,1,,5,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,1,2,2,2,2,1,1,2,2,1,,1,1,1,1,4,1,,1,1,4,4,3,2,4,1,1,1,1,0
"Kenya","KEN",169132352,0.773358219678535,1,20,1,3,1,1,1,1,0,2,1,1,2,,1,1,2,,,,2,,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,1,2,1,1,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,2,2,2,1,2,1,4,1,,1,1,4,4,4,3,4,5,1,2,1,0
"Kenya","KEN",118342624,0.367210560389487,2,24,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,9,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,2,1,0,0
"Kenya","KEN",163623762,1.8780407061181,1,18,2,4,1,2,1,1,1,1,2,2,,,1,1,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,2,2,2,,,2,1,1,1,2,,2,2,1,1,2,2,1,2,3,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,1,2,1,2,,,2,,,,,,2,1,1,1,4,1,,1,1,2,1,4,4,4,5,1,1,1,1
"Kenya","KEN",149674792,0.341817240980233,2,25,3,1,2,1,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,2,2,2,2,1,,6,3,3,2,,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,1,3,1,1,,,3,3,3,3,,1,,1,1,1,4,4,1,4,1,1,1,1,0
"Kenya","KEN",113109660,0.462298648496554,2,24,2,4,1,1,1,1,1,1,2,2,,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,1,1,1,1,1,1,1,5,1,1,1,1,,,1,1,,,1,1,1,1,,,1,2,2,1,,,1,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,1,4,4,4,1,1,1,1,1,0
"Kenya","KEN",174222966,0.496460241931747,1,43,1,4,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,1,1,2,1,2,1,,4,1,2,1,1,,,2,,,,1,1,1,2,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,2,2,2,4,1,,1,1,4,3,4,4,1,1,1,1,1,1
"Kenya","KEN",190087104,0.40096800007329,1,33,2,4,1,2,1,1,1,1,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,2,,,,2,2,1,1,2,2,1,1,5,1,1,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,1,1,1,1,1,1
"Kenya","KEN",168125974,1.74353089793503,2,32,2,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,,,,,,2,1,1,1,1,2,,1,1,2,,,,2,1,1,2,2,1,2,,3,1,1,1,2,2,1,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,2,1,2,1,1
"Kenya","KEN",115104508,1.60966371853573,2,24,3,4,1,1,1,1,1,2,2,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,2,2,1,2,2,2,2,5,3,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,1,,,2,2,2,3,2,2,,1,0,4,4,4,1,4,1,1,1,1,1
"Kenya","KEN",184003512,1.86196859153871,2,21,2,2,1,2,1,1,1,,,2,,,,,,,,,,,,,,,1,1,1,2,2,1,2,1,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,1,1,2,2,2,1,,4,1,1,1,1,,,1,1,,,1,1,2,2,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,1,4,4,4,1,1,1,2,1,1
"Kenya","KEN",151105317,0.785533414396137,2,37,1,3,1,2,1,1,1,2,2,2,,,2,1,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,1,1,1,1,,2,1,2,,,,2,2,1,1,2,2,2,2,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,5,1,2,1,1
"Kenya","KEN",145273043,1.39886733461346,1,17,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Kenya","KEN",148128923,1.01415532741147,2,45,2,2,1,1,1,1,1,1,1,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,2,2,1,1,1,,5,1,1,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,0,1,4,4,4,2,1,5,1,1,1,0
"Kenya","KEN",185325997,1.06326028053496,1,18,2,4,2,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,1,2,1,2,2,1,2,1,2,1,1,1,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,1,1,1,1,,1,1,4,4,4,4,4,1,1,2,1,0
"Kenya","KEN",175519543,1.89924688028417,2,35,2,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,1,2,1,1,2,,,,,,,1,1,1,1,1,2,,1,1,1,2,1,,2,2,1,1,2,2,1,1,5,1,1,1,1,,,1,1,,,2,,,,,,1,1,2,1,,,2,2,2,,,,,1,1,2,1,,,1,1,2,1,2,1,,1,1,1,4,4,1,4,1,1,1,1,1
"Kenya","KEN",140607328,0.842447463451886,1,52,1,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,1,1,2,1,2,1,,,,,,,2,1,1,1,2,,,1,1,2,,,,2,2,1,1,2,2,1,1,2,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,1,1,2,1,0
"Kenya","KEN",153837932,0.422638770938139,2,27,2,5,1,1,1,1,1,2,1,1,1,2,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,2,1,2,1,1,2,,1,1,1,1,2,,2,1,1,2,2,2,1,,2,2,2,1,2,2,2,1,1,,,1,1,1,2,,,2,,,,,,,1,2,1,1,,,2,,,,,,2,2,1,2,4,1,,1,1,4,1,4,4,1,1,1,1,1,1
"Kenya","KEN",186369894,0.341817240980233,2,28,2,5,2,2,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,1,,,,,,,1,1,1,1,2,,,1,2,1,1,2,,1,2,1,1,2,1,2,1,4,2,2,1,1,,,2,,,,2,,,,,,1,2,1,1,,,2,1,2,2,2,2,2,2,,,,,,2,2,3,3,2,2,,1,1,1,3,4,4,4,1,1,1,1,1
"Kenya","KEN",191627327,0.536554572845244,2,20,2,5,1,1,1,1,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,1,1,2,2,2,1,,4,2,1,2,,,,2,,,,1,1,1,2,,,2,,,,,,,1,2,2,1,,,1,1,1,1,,,2,2,2,2,2,1,,1,1,4,1,4,1,1,5,1,1,1,0
"Kenya","KEN",209795610,1.07334525887901,1,28,2,4,2,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,,,,,,2,2,2,1,2,,,2,1,2,,,,2,2,2,1,2,2,1,1,1,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,4,4,4,2,4,1,1,1,1,0
"Kenya","KEN",148459858,0.341817240980233,1,25,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",209018020,0.4203496136023,2,21,1,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,2,2,1,2,1,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,1,2,2,2,1,,3,1,1,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,4,1,1,1,0
"Kenya","KEN",132985937,1.16372057418965,1,26,2,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,1,2,2,1,2,,,2,1,2,,,,2,2,2,1,2,2,1,2,5,2,1,1,2,2,1,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,2,1,1,1,0
"Kenya","KEN",211048158,0.958416788865916,1,31,1,3,1,1,1,1,1,2,2,2,,,1,1,1,1,2,1,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,1,2,1,1,,1,1,2,,,,1,2,1,1,2,1,1,1,3,2,3,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,1,1,,,2,1,2,2,2,1,,1,1,4,4,4,1,4,1,1,1,1,1
"Kenya","KEN",144738954,0.44073816336229,1,28,2,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,2,1,1,2,1,,,,,,,1,1,2,1,2,,,1,1,1,3,2,,2,2,1,2,2,2,1,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,3,2,1,,1,1,4,4,4,4,4,5,1,2,1,1
"Kenya","KEN",118413166,0.516078721607967,1,24,2,4,1,1,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,1,2,,,,1,2,1,1,2,2,2,2,4,1,1,1,1,,,1,1,,,1,1,1,2,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,2,4,4,4,1,1,1,1,1,1
"Kenya","KEN",140826769,0.616068406286191,1,24,2,3,1,1,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,3,1,,1,1,4,4,4,4,1,4,1,1,1,0
"Kenya","KEN",136173814,0.612855656960855,1,36,1,1,1,1,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,2,2,1,,,,,2,,,2,1,2,,,,2,2,,1,2,2,1,1,2,1,3,1,1,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,2,2,2,2,1,1,4,2,,1,1,4,4,4,3,4,1,1,1,1,0
"Kenya","KEN",184066135,1.68489492690377,1,45,1,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,1,1,2,,,,,,,1,1,2,1,1,2,,2,1,2,,,,2,2,1,1,2,2,1,2,4,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,2,4,4,2,4,5,1,2,1,1
"Kenya","KEN",157797602,0.541185997141041,1,20,2,4,1,2,1,1,1,,,1,1,1,1,1,2,,,,2,,1,2,1,,,,,,,,,,,,,,,,1,1,1,1,2,1,,1,1,2,,,,1,1,2,1,2,2,1,1,3,2,2,1,1,,,1,1,,,2,,,,,,1,1,1,1,,,2,1,2,1,1,,,2,,,,,,1,1,2,1,4,1,,1,1,1,1,4,4,4,1,1,1,1,1
"Kenya","KEN",113850857,0.597648899244174,2,35,2,5,1,2,1,1,1,2,2,1,2,,2,1,2,,,,2,,2,,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2,,,,2,2,1,2,1,1,1,,2,3,2,1,2,1,1,1,2,1,1,1,1,1,2,,,2,,,,,,,2,2,,,,,1,2,2,1,,,1,1,1,1,4,1,,1,1,4,4,4,1,1,2,1,2,1,0
"Kenya","KEN",119159084,0.577240597119702,2,51,2,5,1,2,1,1,1,1,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,1,1,1,1,1,2,,2,1,2,,,,2,2,1,1,1,1,1,1,3,2,1,2,,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,1,1,1,2,,,1,2,1,1,4,1,,1,1,4,4,4,1,4,2,1,2,1,1
"Kenya","KEN",152904281,0.514798891111344,1,17,2,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,1,,,,,,,2,2,2,1,2,,,2,1,2,,,,2,2,2,1,2,2,1,1,7,,,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,2,4,3,,1,1,4,4,4,4,4,2,1,2,1,0
"Kenya","KEN",151355487,0.341817240980233,2,32,1,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,1,2,2,2,1,,2,3,2,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,1,1,2,1,,,2,2,2,2,2,2,,1,1,4,4,4,1,1,5,1,1,1,0
"Kenya","KEN",151898452,1.81815525611863,1,65,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",198995434,1.80274221593768,1,50,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,2,1,3,2,2,1,1,1,2,1,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,1,4,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Kenya","KEN",114268785,0.382722017924296,2,24,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,,,1,2,2,1,2,,,2,2,2,,,,1,2,1,2,1,2,1,,3,1,1,1,2,1,2,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,2,3,1,1,1,0
"Kenya","KEN",202067750,2.02882854787906,1,42,2,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,1,2,2,1,2,2,,,,,,,2,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,7,,,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,1,2,,1,0,4,4,4,4,4,1,1,1,1,0
"Kenya","KEN",147171552,0.745943794297433,2,35,2,3,1,1,1,1,1,1,2,2,,,2,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,2,2,2,1,2,,4,3,2,2,,,,1,2,2,1,2,,,,,,1,2,2,2,2,2,,2,2,,,,,1,1,1,2,,,2,2,2,2,4,2,,1,1,3,4,4,1,4,2,1,1,1,0
"Kenya","KEN",135002100,1.24606898776486,2,20,2,5,1,1,1,1,1,2,1,1,1,2,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,2,1,2,1,1,2,,2,1,1,1,2,,2,1,1,2,2,2,1,,2,1,2,1,2,2,2,1,1,,,1,1,1,2,,,2,,,,,,,1,2,1,1,,,2,,,,,,1,2,1,2,3,1,,1,1,4,1,4,4,1,1,1,2,1,1
"Kenya","KEN",125663618,0.517547770866593,1,22,1,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,1,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,1,1,1,1,,,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,2,4,4,4,4,1,1,2,1,0
"Kenya","KEN",123746839,0.739494407078773,2,21,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,2,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",139331133,0.507959793986222,2,26,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,,,1,2,1,1,2,,,2,2,2,,,,2,2,1,2,3,2,1,,1,2,2,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,4,1,,1,1,4,4,4,4,4,1,1,1,1,0
"Kenya","KEN",204314471,1.36264901966978,1,21,2,3,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,2,1,2,1,1,2,,1,1,2,,,,2,2,1,2,2,2,1,,3,1,1,1,1,,,1,1,,,2,,,,,,1,2,2,1,,,1,1,2,2,1,,,2,,,,,,3,1,3,3,,2,,1,1,1,1,4,4,4,1,1,1,1,1
"Kenya","KEN",139730209,0.963653504129132,2,19,2,1,1,2,1,0,1,,,2,,,,,,,,,,,,,,,1,1,1,1,2,1,1,2,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,2,2,,,,2,,,,2,,,,,,1,2,2,1,,,2,2,2,,,,,1,1,2,1,,,1,1,1,1,4,1,,1,1,1,4,4,1,4,5,2,1,1,0
"Kenya","KEN",138886858,0.819857713982326,1,23,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,2,,,2,1,2,,,,2,2,,2,2,1,1,,3,2,1,1,2,1,1,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,0,1,4,4,4,4,4,2,2,2,0,0
"Kenya","KEN",167316971,0.435882724483758,2,25,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,1,2,2,1,1,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,1,4,1,,1,1,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",151007650,0.579483507914225,1,30,1,4,1,1,1,1,1,1,2,1,2,,1,1,2,,,,1,1,2,,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,1,1,2,2,2,1,,3,1,1,2,,,,1,1,,,2,,,,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,2,1,1,3,2,2,,1,1,1,4,4,4,4,1,1,2,1,0
"Kenya","KEN",187843668,0.675493791921197,2,21,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,,,,,,2,1,1,2,2,,,1,1,2,,,,2,2,2,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,1,2,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,2,2,3,2,4,2,,1,1,1,4,4,4,1,5,1,1,1,0
"Kenya","KEN",165747215,0.764159738533397,1,40,2,5,1,2,1,1,1,1,1,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,1,1,1,1,1,1,2,1,1,3,3,1,1,,,1,1,,,2,,,,,,1,1,1,1,,,2,2,2,,,,,2,,,,,,3,3,2,1,4,2,,1,1,1,4,4,4,4,1,1,1,1,0
"Kenya","KEN",188368739,1.44305496273624,1,44,2,3,1,1,1,1,1,2,2,1,2,,1,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,1,2,2,1,1,,3,1,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,2,2,2,2,1,1,1,1,4,1,,1,1,4,4,4,3,4,1,1,2,1,0
